,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility,mean,max,min,var,nonzeros,above_threshold,label,set
158,77.2,71.2,67.1,0.0,0,14.4,172.0,1008.6,56.0,9.9,8.082771301269531,43.400001525878906,0.0,124.44112396240234,1399,1399,0,val
52,45.5,91.2,43.0,0.0,0,23.4,102.0,1005.2,97.0,9.9,6.217937469482422,41.10000228881836,0.0,117.91841125488281,495,495,0,train
1252,71.2,61.9,57.5,0.0,0,31.1,170.0,990.2,88.0,9.9,0.0,0.0,0.0,0.0,0,0,0,val
1081,78.4,91.3,75.7,0.01,1,11.4,150.0,1004.5,100.0,4.8,0.07284090667963028,25.600000381469727,0.0,1.5394102334976196,7,7,0,train
1145,62.7,99.3,62.5,0.001,1,20.7,164.0,995.7,100.0,5.0,14.97065544128418,54.400001525878906,0.0,222.98228454589844,1711,1711,0,test
555,82.5,46.7,60.0,0.0,0,12.1,229.0,1007.9,21.1,9.9,0.875609815120697,25.399999618530273,0.0,16.05129051208496,82,82,0,train
1100,58.5,68.0,48.0,0.0,0,13.3,155.0,1000.9,83.2,9.9,24.351871490478516,51.70000076293945,0.0,181.61012268066406,1619,1619,0,train
781,73.3,86.9,69.1,0.0,0,12.2,90.0,979.3,0.0,5.9,24.229867935180664,57.900001525878906,0.0,395.29376220703125,1483,1483,0,train
499,70.0,62.8,56.8,0.0,0,22.1,141.0,1012.7,91.0,9.9,13.501523971557617,47.70000076293945,0.0,152.70626831054688,1065,1065,0,train
1034,61.6,88.2,58.0,0.0,0,8.6,194.0,1007.9,100.0,8.8,11.548187255859375,40.60000228881836,0.0,139.0255126953125,890,890,0,train
14,50.7,97.0,49.9,0.096,1,5.3,38.0,997.9,100.0,5.3,12.656745910644531,55.0,0.0,238.30288696289062,955,955,0,val
678,80.6,80.7,74.2,0.0,0,13.0,170.0,1013.1,86.7,9.9,28.080188751220703,51.0,0.0,175.4004669189453,1430,1430,0,val
373,66.9,54.6,50.0,0.0,0,16.2,121.0,1015.6,99.4,9.9,13.695243835449219,58.0,0.0,379.3313903808594,625,625,0,train
685,79.8,85.7,75.1,0.008,1,10.4,252.0,1011.9,65.8,7.9,39.56062316894531,55.70000076293945,10.600000381469727,65.12129974365234,1600,1600,0,val
1312,62.7,81.2,56.9,0.001,1,12.2,141.0,991.6,96.1,9.8,8.82023811340332,29.80000114440918,0.0,96.23188018798828,866,866,0,train
998,65.4,93.3,63.4,0.0,0,28.0,140.0,1000.4,100.0,8.3,3.749560594558716,48.5,0.0,93.84420013427734,312,312,0,val
809,76.9,96.5,75.8,0.232,1,5.7,120.0,1011.0,100.0,2.9,29.430273056030273,51.10000228881836,0.0,92.70083618164062,1681,1681,0,test
570,75.4,89.7,72.1,0.056,1,9.0,99.0,1011.8,85.6,6.5,21.089296340942383,38.29999923706055,0.0,118.1316909790039,2541,2541,0,test
151,73.0,80.8,66.7,0.003,1,7.0,116.0,1010.6,80.7,6.5,6.820880889892578,52.79999923706055,0.0,127.25308227539062,547,547,0,test
199,69.2,89.7,66.0,0.004,1,17.1,135.0,1009.2,44.5,6.9,0.23341462016105652,36.20000076293945,0.0,5.732311248779297,18,18,0,val
841,82.6,52.2,63.3,0.005,1,23.0,148.0,1009.8,65.4,8.6,25.846376419067383,65.4000015258789,0.0,302.537841796875,1320,1320,0,train
827,80.9,86.7,76.6,0.001,1,11.4,136.0,1013.6,75.1,9.9,18.884061813354492,54.70000076293945,0.0,236.20632934570312,1123,1123,0,val
311,78.3,72.6,68.7,0.0,0,2.8,77.0,1002.0,67.1,9.9,22.9532527923584,55.10000228881836,0.0,141.67813110351562,2037,2037,0,train
1139,73.9,76.2,65.9,0.0,0,18.3,180.0,1003.0,0.8,9.9,3.058941125869751,50.400001525878906,0.0,62.6003532409668,2667,2667,0,train
1036,62.2,89.2,59.0,0.063,1,13.1,219.0,1009.5,100.0,4.3,0.0,0.0,0.0,0.0,0,0,0,train
459,73.8,62.7,60.3,0.0,0,19.3,147.0,1016.2,85.3,9.9,0.0,0.0,0.0,0.0,0,0,0,train
1342,61.5,83.4,56.4,0.001,1,9.2,169.0,992.6,96.4,9.0,0.0,0.0,0.0,0.0,0,0,0,val
692,79.3,74.8,70.6,0.0,0,8.3,360.0,1013.5,89.0,9.9,1.7116212844848633,48.20000076293945,0.0,43.58147048950195,138,138,0,val
1204,72.9,68.7,62.0,0.0,0,22.2,188.0,1004.7,89.3,9.9,0.11980026960372925,27.30000114440918,0.0,2.3045144081115723,16,16,0,test
162,76.3,79.7,69.6,0.0,0,17.3,185.0,1009.9,62.9,5.9,19.775388717651367,54.5,0.0,141.94644165039062,1619,1619,0,train
1132,73.0,87.5,69.1,0.006,1,0.0,0.0,1014.6,100.0,9.5,2.065500020980835,36.400001525878906,0.0,35.3873176574707,207,207,0,train
131,65.1,81.3,59.2,0.151,1,2.4,13.0,1007.1,100.0,5.6,28.90191650390625,53.0,0.0,59.0305290222168,1715,1715,0,train
734,78.9,70.7,68.5,0.0,0,7.0,170.0,1009.8,53.8,9.7,13.995076179504395,36.70000076293945,0.0,113.80345153808594,1257,1257,0,train
1315,60.8,83.5,55.8,0.0,0,14.7,132.0,990.2,80.5,9.9,17.037155151367188,36.400001525878906,0.0,90.40410614013672,1509,1509,0,train
1247,69.9,57.2,54.0,0.0,0,19.7,160.0,989.0,27.8,9.9,0.0,0.0,0.0,0.0,0,0,0,val
110,54.0,90.3,51.2,0.0,0,5.8,170.0,998.8,50.0,9.9,0.0,0.0,0.0,0.0,0,0,0,train
48,66.7,81.8,61.0,0.004,1,26.9,138.0,1008.9,98.2,8.1,28.149751663208008,61.20000076293945,0.0,268.14666748046875,1328,1328,0,train
902,79.8,86.8,75.5,0.0,0,13.3,192.0,1007.6,97.8,9.9,3.5161216259002686,50.70000076293945,0.0,97.41059875488281,216,216,0,test
1168,56.0,99.4,55.8,0.014,1,16.1,174.0,994.9,100.0,3.3,28.461013793945312,39.70000076293945,18.700000762939453,27.253192901611328,2016,2016,0,train
687,78.7,98.8,78.3,0.0,0,9.4,152.0,1012.2,1.0,8.7,30.06866455078125,54.20000076293945,0.0,85.37512969970703,1699,1699,0,train
897,78.9,91.1,76.1,0.113,1,20.3,160.0,1009.0,90.8,5.9,29.520843505859375,51.79999923706055,0.0,69.60301971435547,2510,2510,0,train
1077,81.1,89.8,77.8,0.0,0,7.2,140.0,1004.7,100.0,6.8,21.70345687866211,49.79999923706055,0.0,207.7623291015625,1339,1339,0,train
862,81.0,80.2,74.3,0.047,1,11.0,154.0,1012.2,86.8,9.2,8.192343711853027,54.60000228881836,0.0,192.92857360839844,538,538,0,test
772,78.6,83.6,73.3,0.0,0,15.9,195.0,1009.8,96.0,9.9,8.575454711914062,49.900001525878906,0.0,212.64344787597656,574,574,0,train
962,79.2,62.8,65.4,0.0,0,9.2,130.0,1000.1,100.0,9.9,24.82000160217285,47.20000076293945,0.0,60.35748291015625,1671,1671,0,train
127,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,test
1059,74.4,63.1,61.0,0.012,1,13.7,190.0,1004.3,100.0,9.9,0.0,0.0,0.0,0.0,0,0,0,test
465,77.9,62.8,64.2,0.0,0,14.0,104.0,1015.2,62.2,9.9,15.474562644958496,60.29999923706055,0.0,356.22540283203125,812,812,0,test
429,65.8,73.5,57.1,0.0,0,14.6,51.0,1017.6,49.7,9.9,6.911187648773193,52.400001525878906,0.0,167.38575744628906,419,419,0,train
656,73.3,92.8,71.1,0.119,1,4.4,72.0,1012.2,100.0,9.7,12.633437156677246,54.60000228881836,0.0,298.4532165527344,646,646,0,train
1,70.3,90.3,67.3,0.0,0,10.6,199.0,1015.8,100.0,7.5,28.14271354675293,48.20000076293945,0.0,78.1254653930664,1656,1656,0,train
1245,69.6,58.1,54.2,0.0,0,19.6,160.0,988.9,28.6,9.9,0.0,0.0,0.0,0.0,0,0,0,val
587,68.2,97.4,67.5,0.181,1,1.8,105.0,1000.5,89.0,9.9,0.05782420188188553,18.200000762939453,0.0,0.9459392428398132,9,9,0,train
1154,71.1,94.4,69.4,0.0,0,13.9,169.0,1002.9,91.8,9.9,15.148354530334473,45.20000076293945,0.0,177.13685607910156,1082,1082,0,train
1062,74.4,70.7,64.2,0.0,0,13.9,180.0,1006.5,0.0,9.9,16.937538146972656,57.10000228881836,0.0,296.0619812011719,1512,1512,0,train
765,74.8,94.4,73.1,0.005,1,6.6,199.0,1008.1,60.3,8.4,23.956775665283203,53.400001525878906,0.0,315.7373046875,1280,1280,0,train
1227,72.5,55.6,55.8,0.0,0,37.4,183.0,991.5,70.8,9.7,0.0,0.0,0.0,0.0,0,0,0,test
531,90.5,30.5,55.3,0.0,0,11.3,119.0,1005.4,0.0,9.9,13.160124778747559,47.70000076293945,0.0,191.8095245361328,946,946,0,train
705,82.5,67.3,70.6,0.01,1,14.5,210.0,1007.6,0.0,9.9,14.062549591064453,52.60000228881836,0.0,353.8046875,788,788,0,train
1216,63.0,52.2,45.2,0.0,0,31.8,173.0,992.6,0.0,9.8,0.8269318342208862,23.600000381469727,0.0,12.3463773727417,153,153,0,val
174,70.0,82.6,64.5,0.013,1,9.8,191.0,1008.1,97.6,9.9,25.685449600219727,49.0,12.90000057220459,44.473087310791016,1890,1890,0,val
19,62.4,100.0,66.9,0.0,0,24.1,130.0,1007.3,100.0,3.2,22.781648635864258,57.10000228881836,0.0,292.649658203125,1302,1302,0,val
1258,64.9,80.9,58.9,0.0,0,21.1,167.0,989.9,5.0,9.9,0.0,0.0,0.0,0.0,0,0,0,test
1239,73.4,56.2,56.9,0.0,0,30.1,178.0,991.1,91.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
156,77.8,75.6,69.5,0.0,0,5.9,307.0,1009.5,91.2,8.5,10.401394844055176,53.79999923706055,0.0,183.65684509277344,807,807,0,val
1043,63.0,92.1,60.6,0.031,1,6.2,212.0,1010.1,100.0,9.9,0.09295392781496048,30.200000762939453,0.0,2.2148995399475098,8,8,0,train
737,78.2,77.9,70.7,0.0,0,7.0,178.0,1009.9,69.0,9.3,10.099727630615234,30.0,0.0,84.39298248291016,1305,1305,0,train
24,63.4,87.7,59.7,0.21,1,11.7,162.0,1009.2,100.0,4.3,26.354684829711914,55.79999923706055,0.0,117.08992004394531,3911,3911,0,train
710,80.6,85.9,76.0,0.0,0,4.6,225.0,1012.1,26.1,9.9,3.4945738315582275,23.0,0.0,44.13394546508789,405,405,0,train
1346,55.5,93.6,53.7,0.0,0,10.5,156.0,994.3,100.0,4.9,0.0,0.0,0.0,0.0,0,0,0,train
502,70.3,62.7,57.0,0.0,0,21.5,138.0,1012.7,91.6,9.9,16.753047943115234,49.900001525878906,0.0,131.43585205078125,1383,1383,0,train
1192,67.6,92.6,65.4,0.0,0,21.2,176.0,1003.3,38.9,9.6,0.18791832029819489,13.90000057220459,0.0,1.7797120809555054,37,37,0,test
1084,81.4,72.1,71.6,0.0,0,15.3,136.0,1003.9,98.0,9.9,14.707812309265137,52.60000228881836,0.0,265.0603942871094,833,833,0,train
404,74.1,88.0,70.3,0.037,1,7.9,131.0,1016.1,100.0,8.4,30.095584869384766,51.400001525878906,0.0,32.677669525146484,1721,1721,0,train
291,75.8,71.1,65.7,0.0,0,10.1,182.0,1002.0,89.6,9.9,0.0,0.0,0.0,0.0,0,0,0,train
1354,74.6,77.5,67.1,0.0,0,11.6,210.0,1009.3,100.0,9.8,8.8900785446167,55.900001525878906,0.0,191.3463134765625,814,814,0,test
411,77.7,81.5,71.6,0.01,1,8.4,94.0,1008.2,98.8,9.8,28.97420883178711,52.60000228881836,0.0,147.61444091796875,1820,1820,0,train
859,86.0,68.5,74.4,0.0,0,4.7,167.0,1017.7,17.1,9.9,0.0,0.0,0.0,0.0,0,0,0,train
1030,65.5,97.8,64.9,0.027,1,4.2,220.0,1005.6,100.0,8.9,6.875919818878174,54.60000228881836,0.0,164.55662536621094,523,523,0,val
754,88.7,62.2,74.1,0.0,0,8.4,230.0,1012.7,21.6,9.9,1.349756121635437,52.10000228881836,0.0,55.395503997802734,54,54,0,train
912,69.9,89.1,66.6,0.051,1,10.2,52.0,1001.8,99.3,7.3,38.89246368408203,52.900001525878906,18.30000114440918,22.96873664855957,1978,1978,0,test
791,90.9,73.5,81.2,0.0,0,12.3,200.0,1010.0,71.8,9.9,2.7847561836242676,46.5,0.0,83.11910247802734,157,157,0,train
1039,62.1,92.9,60.1,0.13,1,11.8,219.0,1009.1,100.0,5.5,9.300750732421875,43.29999923706055,0.0,160.8309326171875,601,601,0,train
181,65.2,72.3,56.0,0.0,0,7.9,109.0,1001.4,4.2,9.9,15.533135414123535,52.900001525878906,0.0,236.00111389160156,1033,1033,0,train
1206,71.9,75.2,63.6,0.0,0,20.5,195.0,1004.4,96.1,9.8,0.7644779086112976,36.79999923706055,0.0,12.751802444458008,110,110,0,val
63,70.2,92.4,67.9,0.0,0,6.3,96.0,1013.8,100.0,9.7,22.670244216918945,43.5,0.0,80.15644836425781,1788,1788,0,test
723,72.8,78.3,65.7,0.0,0,11.1,233.0,1015.5,7.9,9.6,0.0,0.0,0.0,0.0,0,0,0,train
719,78.3,89.1,74.9,0.0,0,2.4,261.0,1012.5,86.6,9.9,19.918621063232422,40.20000076293945,0.0,51.083126068115234,1652,1652,0,test
1359,74.1,84.7,69.1,0.0,0,6.1,236.0,1014.4,77.1,8.1,8.838004112243652,53.5,0.0,186.48968505859375,907,907,0,val
1125,62.8,88.9,59.5,0.004,1,16.3,214.0,1009.8,79.7,9.9,26.085498809814453,37.60000228881836,0.0,30.221887588500977,1786,1786,0,train
1316,62.7,81.2,56.9,0.001,1,12.2,141.0,991.6,96.1,9.8,8.548357009887695,29.899999618530273,0.0,96.50208282470703,896,896,0,train
1360,69.8,93.6,67.9,0.184,1,6.2,107.0,1012.9,84.2,9.9,1.0157467126846313,55.900001525878906,0.0,32.24424362182617,80,80,0,val
60,71.3,89.9,68.2,0.0,0,6.5,136.0,1013.8,100.0,9.9,0.06048309803009033,18.700000762939453,0.0,0.8861969113349915,9,9,0,train
515,58.8,47.0,38.6,0.002,1,4.3,354.0,1018.7,13.9,9.5,20.948266983032227,56.10000228881836,0.0,237.41688537597656,1406,1406,0,val
659,85.5,67.7,73.6,0.004,1,13.0,226.0,1011.1,8.5,9.9,14.498517036437988,55.10000228881836,0.0,280.9543151855469,1023,1023,0,val
82,73.3,79.4,66.5,0.006,1,8.5,150.0,1011.5,93.6,9.2,27.425758361816406,53.29999923706055,0.0,190.5484619140625,1911,1911,0,train
1185,70.7,82.2,65.0,0.0,0,17.3,195.0,1004.1,98.5,9.9,3.1621556282043457,33.900001525878906,0.0,49.963035583496094,791,791,0,test
1219,66.0,58.5,51.1,0.0,0,29.0,180.0,990.7,30.5,9.9,3.7904584407806396,42.20000076293945,0.0,70.5730972290039,664,664,0,val
498,70.0,62.8,56.8,0.0,0,22.1,141.0,1012.7,91.0,9.9,13.38550090789795,48.79999923706055,0.0,151.79176330566406,1039,1039,0,train
958,78.6,57.6,62.4,0.0,0,13.0,129.0,999.5,82.1,9.9,22.976598739624023,56.79999923706055,0.0,239.73297119140625,1360,1360,0,test
999,65.4,90.0,62.4,0.0,0,24.7,138.0,1001.2,100.0,9.1,4.71138334274292,48.79999923706055,0.0,109.56871795654297,457,457,0,train
957,78.2,61.5,63.9,0.0,0,9.9,130.0,1000.4,94.4,9.9,17.78652572631836,44.10000228881836,0.0,115.03426361083984,1352,1352,0,train
917,76.9,85.5,72.2,0.049,1,14.3,127.0,1001.6,100.0,5.9,32.871543884277344,53.20000076293945,0.0,75.96896362304688,1719,1719,0,test
396,73.2,95.4,71.8,0.06,1,6.9,81.0,1014.4,100.0,7.9,36.044498443603516,52.79999923706055,23.30000114440918,22.80398178100586,1600,1600,0,train
433,73.3,43.3,49.7,0.0,0,27.2,147.0,1013.9,44.9,9.9,11.23031234741211,63.20000076293945,0.0,256.10687255859375,638,638,0,train
776,80.1,84.7,75.1,0.0,0,16.2,200.0,1009.5,71.7,9.9,15.098895072937012,53.5,0.0,329.68585205078125,822,822,0,val
701,87.6,38.3,59.1,0.0,0,7.7,242.0,1011.9,0.0,9.9,1.616446614265442,19.30000114440918,0.0,17.884321212768555,337,337,0,train
1126,62.7,89.8,59.6,0.005,1,16.0,215.0,1009.7,79.0,9.9,28.432443618774414,38.79999923706055,14.199999809265137,33.21470642089844,1800,1800,0,train
591,79.4,72.3,69.7,0.0,0,6.8,201.0,1009.1,65.3,9.9,4.73718786239624,47.5,0.0,100.52183532714844,376,376,0,train
1004,55.7,90.8,53.1,0.0,0,16.1,100.0,989.3,89.0,9.9,15.678313255310059,49.20000076293945,0.0,164.22340393066406,1177,1177,0,val
179,72.5,78.2,65.3,0.035,1,9.8,176.0,1007.9,83.0,8.0,31.079126358032227,43.20000076293945,7.5,36.076751708984375,1763,1763,0,train
164,71.5,94.7,69.9,0.006,1,7.5,198.0,1017.3,100.0,9.3,6.658668518066406,47.10000228881836,0.0,156.13523864746094,486,486,0,train
729,80.5,75.3,72.0,0.0,0,9.8,234.0,1011.4,93.4,9.9,4.185991287231445,47.900001525878906,0.0,92.69143676757812,354,354,0,train
712,80.6,85.7,75.9,0.0,0,4.9,223.0,1012.2,29.5,9.9,5.399134159088135,25.30000114440918,0.0,61.204402923583984,618,618,0,train
103,69.0,89.8,65.9,0.024,1,8.2,171.0,1010.8,87.0,8.5,19.550060272216797,38.60000228881836,0.0,28.879087448120117,1612,1612,0,train
790,88.6,68.3,76.8,0.0,0,9.5,208.0,1007.0,77.9,9.9,2.2036032676696777,42.10000228881836,0.0,53.723209381103516,168,168,0,train
840,83.1,51.3,63.3,0.005,1,23.3,148.0,1009.6,63.6,8.7,23.66168785095215,65.4000015258789,0.0,330.1126708984375,1196,1196,0,train
913,80.6,79.2,73.6,0.027,1,14.7,145.0,1000.9,92.1,9.9,29.21234703063965,53.20000076293945,0.0,158.5416717529297,2643,2643,0,train
1138,73.8,76.3,65.9,0.0,0,18.3,180.0,1003.0,1.2,9.9,6.575170040130615,38.79999923706055,0.0,91.16484069824219,679,679,0,train
1264,64.7,79.2,58.1,0.0,0,17.3,162.0,989.5,0.0,9.9,0.0,0.0,0.0,0.0,0,0,0,train
542,87.8,45.5,64.2,0.0,0,6.3,125.0,1018.4,32.7,9.9,4.706250190734863,45.900001525878906,0.0,93.88009643554688,376,376,0,train
816,82.1,82.2,76.2,0.0,0,13.1,122.0,1014.9,97.7,9.9,19.020557403564453,51.10000228881836,0.0,213.022705078125,1292,1292,0,train
1362,69.2,89.6,66.0,0.0,0,2.5,65.0,1012.9,90.3,9.6,0.1977272927761078,26.200000762939453,0.0,2.874659299850464,31,31,0,test
301,67.2,89.3,63.9,0.0,0,7.4,160.0,1006.6,100.0,5.6,24.917621612548828,50.29999923706055,0.0,155.8036346435547,1424,1424,0,val
595,80.5,80.5,73.9,0.0,0,9.7,121.0,1007.9,88.7,9.9,19.788999557495117,51.400001525878906,0.0,140.36717224121094,1673,1673,0,val
247,67.4,95.7,66.1,0.0,0,5.5,123.0,1012.8,98.0,4.2,20.14008903503418,46.0,0.0,148.59445190429688,1530,1530,0,test
594,80.4,80.9,74.0,0.0,0,8.2,120.0,1008.0,79.8,9.9,26.46288299560547,53.0,0.0,83.01549530029297,2138,2138,0,train
288,70.4,93.5,68.4,0.036,1,10.0,218.0,1012.0,98.8,6.8,32.021278381347656,58.70000076293945,0.0,106.30984497070312,3923,3923,0,test
203,67.4,57.4,51.9,0.0,0,13.7,89.0,1002.4,93.1,9.9,26.859607696533203,55.900001525878906,0.0,166.25645446777344,1489,1489,0,train
327,73.8,91.8,71.3,0.0,0,8.1,184.0,1006.4,90.4,8.6,4.993902206420898,51.900001525878906,0.0,145.70272827148438,374,374,0,val
806,73.5,90.2,70.4,0.106,1,8.9,60.0,1013.0,100.0,7.6,32.460899353027344,45.60000228881836,9.199999809265137,26.147197723388672,1890,1890,0,train
412,78.8,67.7,67.3,0.0,0,9.7,105.0,1012.5,91.0,9.9,0.14781250059604645,19.399999618530273,0.0,2.501920461654663,14,14,0,train
205,64.5,93.0,62.5,0.069,1,1.2,348.0,1005.2,100.0,4.9,26.51689910888672,39.0,0.0,32.37602615356445,1717,1717,0,train
248,71.5,90.5,68.5,0.007,1,3.9,46.0,1014.5,53.4,8.3,29.462858200073242,52.60000228881836,18.30000114440918,19.66231346130371,1890,1890,0,test
1147,70.2,89.2,66.8,0.058,1,14.5,212.0,1002.4,98.7,9.7,17.642595291137695,42.60000228881836,0.0,147.01300048828125,1329,1329,0,train
1021,67.2,96.9,66.3,0.0,0,1.0,357.0,1007.9,100.0,8.0,12.860398292541504,51.60000228881836,0.0,250.43699645996094,759,759,0,train
135,73.0,88.1,69.2,0.097,1,10.9,193.0,1009.7,98.0,7.8,18.428604125976562,54.0,0.0,263.0775451660156,1961,1961,0,val
1233,71.7,56.5,55.5,0.0,0,29.8,166.0,988.4,63.4,9.9,0.0016369047807529569,5.5,0.0,0.009000295773148537,1,1,0,train
1005,56.6,95.5,55.3,0.169,1,23.2,133.0,993.2,100.0,9.9,10.464123725891113,60.20000076293945,0.0,284.7664489746094,615,615,0,train
107,63.1,86.5,59.0,0.0,0,3.4,165.0,1004.8,100.0,8.8,6.193174839019775,42.400001525878906,0.0,97.81774139404297,623,623,0,train
583,75.7,73.7,66.7,0.0,0,3.7,160.0,1000.7,100.0,9.9,12.501704216003418,53.20000076293945,0.0,171.11061096191406,1713,1713,0,test
864,81.7,78.9,74.5,0.03,1,10.7,158.0,1012.3,84.4,9.5,7.283273220062256,51.79999923706055,0.0,173.72576904296875,621,621,0,train
1210,70.4,78.0,63.2,0.0,0,16.1,193.0,1006.1,100.0,9.9,0.22736549377441406,21.80000114440918,0.0,3.2509119510650635,37,37,0,train
250,90.9,42.7,65.1,0.0,0,16.2,93.0,1000.8,46.5,9.7,7.986802577972412,53.900001525878906,0.0,154.30099487304688,598,598,0,train
263,74.8,77.1,67.2,0.004,1,12.7,166.0,1004.1,93.1,7.6,20.659849166870117,48.60000228881836,0.0,175.208740234375,1530,1530,0,test
646,74.6,96.3,73.5,0.203,1,13.9,123.0,1012.3,100.0,6.4,26.206783294677734,48.900001525878906,0.0,77.81839752197266,1648,1648,0,train
419,69.0,83.4,63.7,0.023,1,11.2,354.0,1014.4,94.6,8.4,19.779878616333008,56.10000228881836,0.0,267.09912109375,1152,1152,0,train
822,85.5,70.4,74.7,0.0,0,11.8,133.0,1015.7,92.3,9.9,20.885818481445312,56.20000076293945,0.0,346.9546203613281,1104,1104,0,test
736,78.6,69.0,67.6,0.002,1,7.8,170.0,1011.1,90.5,9.9,17.94687843322754,51.900001525878906,0.0,61.28477096557617,1575,1575,0,val
834,77.3,89.1,73.9,0.017,1,8.3,152.0,1016.7,100.0,8.3,30.56470489501953,53.29999923706055,0.0,124.33355712890625,2351,2351,0,train
293,74.6,72.0,65.0,0.0,0,10.6,193.0,1002.0,89.9,9.9,0.0,0.0,0.0,0.0,0,0,0,train
561,86.9,63.5,73.0,0.019,1,18.8,213.0,1009.1,55.5,9.5,5.629267692565918,60.400001525878906,0.0,179.08831787109375,316,316,0,test
494,75.8,37.8,48.2,0.0,0,19.6,170.0,1011.1,0.0,9.9,20.003063201904297,60.10000228881836,0.0,297.119873046875,1449,1449,0,test
1001,74.9,83.3,69.5,0.0,0,26.7,178.0,1002.7,100.0,9.9,0.0,0.0,0.0,0.0,0,0,0,train
965,80.6,60.4,65.6,0.0,0,10.2,112.0,1000.3,97.1,9.9,28.34085464477539,46.0,0.0,32.130104064941406,1845,1845,0,val
64,68.3,90.4,65.4,0.0,0,6.8,133.0,1014.1,100.0,8.7,24.391130447387695,44.20000076293945,0.0,58.49407958984375,1763,1763,0,train
1197,67.1,80.4,60.8,0.0,0,17.4,210.0,1004.6,99.6,9.9,0.18531915545463562,13.5,0.0,1.8097378015518188,47,47,0,train
1311,62.8,81.0,56.9,0.001,1,12.5,141.0,991.5,95.5,9.7,9.76048755645752,29.80000114440918,0.0,97.89549255371094,885,885,0,train
146,76.7,78.1,69.3,0.0,0,6.5,153.0,1011.1,89.7,5.2,4.802920818328857,40.20000076293945,0.0,90.05646514892578,866,866,0,train
1113,65.5,89.0,62.2,0.0,0,9.7,193.0,1009.1,93.8,9.9,21.358232498168945,59.900001525878906,0.0,203.90931701660156,1308,1308,0,test
1296,66.7,73.2,57.8,0.0,0,23.9,152.0,991.1,69.2,9.9,0.09089674800634384,21.100000381469727,0.0,1.281823992729187,19,19,0,train
929,75.8,63.5,62.5,0.0,0,12.5,202.0,1007.6,27.4,9.9,0.036818183958530426,16.100000381469727,0.0,0.5039512515068054,5,5,0,train
171,65.8,90.6,62.9,0.131,1,8.0,209.0,1017.6,82.5,6.5,14.181687355041504,52.70000076293945,0.0,210.26478576660156,871,871,0,test
966,78.8,61.2,64.3,0.0,0,11.2,133.0,1000.7,48.2,9.9,21.373123168945312,45.0,0.0,139.02169799804688,2506,2506,0,train
321,69.7,100.0,69.7,0.039,1,0.0,0.0,1006.1,100.0,6.8,17.537317276000977,56.400001525878906,0.0,259.0710754394531,967,967,0,train
641,78.8,99.8,78.7,0.053,1,8.3,120.0,1014.9,100.0,3.2,33.20249938964844,51.70000076293945,18.100000381469727,40.120140075683594,1722,1722,0,val
850,79.6,81.1,73.3,0.0,0,1.3,16.0,1010.6,96.2,9.9,8.605061531066895,52.79999923706055,0.0,223.68629455566406,491,491,0,train
537,75.0,90.4,72.0,0.002,1,3.4,111.0,1018.7,99.8,9.9,31.129268646240234,51.5,0.0,86.88215637207031,1657,1657,0,train
664,78.5,97.1,77.6,0.0,0,8.7,124.0,1013.5,89.6,9.9,6.230367183685303,49.400001525878906,0.0,129.03961181640625,706,706,0,train
629,90.6,33.3,57.9,0.0,0,9.4,185.0,1012.9,0.0,9.9,0.0,0.0,0.0,0.0,0,0,0,train
172,69.5,92.1,67.1,0.122,1,10.0,198.0,1007.3,94.5,2.1,17.203096389770508,45.5,0.0,152.33799743652344,1276,1276,0,train
297,75.1,68.1,63.8,0.0,0,10.1,224.0,1002.0,90.1,9.9,0.0,0.0,0.0,0.0,0,0,0,train
510,69.1,71.5,59.4,0.0,0,16.7,146.0,1015.3,39.2,9.9,23.073837280273438,68.70000457763672,0.0,382.9742126464844,1212,1212,0,train
644,76.4,97.9,75.8,0.084,1,6.4,112.0,1016.1,100.0,8.6,11.576275825500488,41.29999923706055,0.0,135.72100830078125,1029,1029,0,train
224,63.8,97.5,63.1,0.029,1,6.3,153.0,1008.9,99.4,2.0,14.478601455688477,60.10000228881836,0.0,366.4548645019531,860,860,0,train
50,52.6,100.0,52.6,0.106,1,14.3,73.0,1009.5,100.0,4.2,24.93524932861328,53.5,0.0,108.72776794433594,2299,2299,0,train
303,67.2,89.4,63.9,0.0,0,7.4,160.0,1006.6,100.0,5.6,22.644187927246094,52.60000228881836,0.0,275.8778991699219,1108,1108,0,train
466,73.9,70.6,63.8,0.0,0,23.1,115.0,1017.5,94.5,9.9,0.684108555316925,27.399999618530273,0.0,11.404892921447754,80,80,0,val
903,75.0,97.7,74.3,0.0,0,5.0,83.0,1012.0,90.5,9.9,9.61500072479248,35.10000228881836,0.0,82.03854370117188,999,999,0,train
207,68.2,85.1,63.6,0.03,1,8.2,171.0,1005.8,66.8,9.9,10.22393798828125,22.200000762939453,0.0,42.077598571777344,1283,1283,0,test
513,74.0,39.5,47.8,0.0,0,4.1,78.0,1020.1,13.3,9.9,25.02920913696289,65.80000305175781,0.0,257.41217041015625,1470,1470,0,train
193,65.2,89.1,61.9,0.0,0,3.6,117.0,1002.5,5.6,8.5,3.443068265914917,53.70000076293945,0.0,90.32948303222656,237,237,0,train
